GeneID	1577_d7_CD46	1578_d7_CD46	1599_d7_CD46	1577_d7_ISG15	1578_d7_ISG15	1599_d7_ISG15	1577_d7_UBA7	1578_d7_UBA7	1599_d7_UBA7	1577_d7_STAT1	1578_d7_STAT1	1599_d7_STAT1
ENSG00000281641	3	16	4	4	15	2	0	21	1	5	23	1
ENSG00000164761	0	1	0	3	5	1	0	8	2	2	6	0
ENSG00000184374	0	2	1	0	2	0	1	5	0	1	4	0
ENSG00000254278	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147676	0	1	0	0	0	3	1	2	1	0	6	0
ENSG00000253972	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136999	1	0	2	0	0	3	0	0	3	1	0	4
ENSG00000253398	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136960	42	43	46	96	98	111	19	58	37	73	75	46
ENSG00000064313	1565	1039	3004	1155	1243	2281	967	1715	2474	1760	1563	2291
ENSG00000136982	453	363	766	287	335	632	303	618	669	473	603	665
ENSG00000245330	0	1	3	0	1	0	0	0	2	0	0	4
ENSG00000155792	18	17	38	12	17	33	7	17	44	18	42	50
ENSG00000254343	0	0	4	0	1	2	4	0	1	1	1	2
ENSG00000187955	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172172	804	642	1481	580	755	1078	572	1087	1136	886	1139	1208
ENSG00000172167	245	160	540	196	208	443	175	287	470	291	304	435
ENSG00000172164	373	231	454	225	261	405	207	356	347	371	451	356
ENSG00000248318	3	2	10	1	0	3	2	1	4	2	2	3
ENSG00000272502	10	4	12	3	9	17	6	17	4	4	16	16
ENSG00000253619	0	0	0	2	1	1	2	0	0	0	3	0
ENSG00000170961	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000248690	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254209	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254018	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254303	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255364	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255325	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253819	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263443	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272384	4	9	17	5	10	15	4	6	6	9	14	10
ENSG00000272043	2	0	7	6	2	0	4	0	2	5	3	6
ENSG00000178764	1769	1256	3140	1367	1494	2581	1077	2064	2739	1940	1876	2468
ENSG00000259631	0	0	1	0	0	0	0	0	2	0	0	0
ENSG00000253607	0	3	14	1	0	7	4	0	11	2	2	8
ENSG00000136986	3921	2157	4410	2775	2240	3619	2493	3563	4104	5048	3589	4489
ENSG00000156787	533	341	1177	451	373	829	350	621	977	638	625	934
ENSG00000147689	0	0	2	1	0	1	0	0	4	0	2	2
ENSG00000253258	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204949	0	0	0	0	0	0	1	0	1	2	0	1
ENSG00000189376	87	85	129	70	90	118	50	119	108	92	113	118
ENSG00000259305	5	2	21	5	6	10	3	13	17	6	10	4
ENSG00000165156	982	662	1884	743	892	1580	623	1157	1605	1138	1068	1504
ENSG00000156802	3006	1859	5805	2124	2343	4419	1818	3459	4696	3285	3302	4496
ENSG00000156795	303	206	459	185	208	306	166	312	346	317	327	315
ENSG00000156804	180	119	245	157	107	239	145	157	217	202	125	181
ENSG00000254113	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253286	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175946	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104537	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176853	2610	1720	5191	1928	2097	4115	1702	3069	4234	3070	2764	3897
ENSG00000214814	4	1	4	4	2	2	2	3	5	3	3	3
ENSG00000254000	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181171	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254249	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253868	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214803	4	1	7	9	3	1	1	5	5	1	6	0
ENSG00000253227	0	0	0	2	0	1	0	0	0	0	3	1
ENSG00000164983	897	478	1197	637	633	947	497	827	977	855	744	883
ENSG00000183665	424	258	798	283	287	586	261	405	600	466	353	576
ENSG00000245149	148	79	209	82	117	143	77	140	155	161	136	158
ENSG00000170881	996	685	2717	766	884	2286	646	1242	2296	1168	1201	1997
ENSG00000147687	452	383	869	378	397	662	295	592	768	507	546	697
ENSG00000253106	36	47	53	30	42	51	32	53	53	46	57	60
ENSG00000147684	1957	1583	3131	1409	1990	2625	1365	2568	2591	2219	2953	2858
ENSG00000170873	1044	1124	2317	731	1103	2000	613	1892	2025	1101	1608	1560
ENSG00000272486	4	5	22	3	4	19	4	3	14	5	7	12
ENSG00000255491	0	2	4	1	0	1	0	4	1	0	5	5
ENSG00000249816	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000255313	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180938	70	52	131	70	73	144	35	88	116	62	79	74
ENSG00000253513	1	0	1	0	0	0	0	1	1	0	0	1
ENSG00000104549	2743	1794	4638	1927	2369	3867	1674	3379	3792	3178	3296	3527
ENSG00000164961	1407	899	3053	1164	1218	2329	921	1796	2697	1654	1530	2199
ENSG00000253167	5	1	18	7	3	12	2	5	22	7	1	6
ENSG00000156831	643	465	1096	527	589	997	397	775	1020	674	788	907
ENSG00000254431	3	3	12	0	1	6	4	9	5	3	1	3
ENSG00000173334	5743	2645	11558	5712	4503	14569	4385	4531	11754	6978	3523	10379
ENSG00000253111	1	0	0	0	0	3	0	0	0	1	0	0
ENSG00000253470	0	0	5	3	1	4	0	0	6	0	0	0
ENSG00000245164	39	24	75	121	84	149	28	41	66	35	11	14
ENSG00000254227	2	4	2	11	3	5	0	2	8	3	0	1
ENSG00000244791	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253427	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253220	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253530	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168672	94	69	220	97	178	338	57	126	166	77	117	92
ENSG00000253438	4	2	15	8	7	14	5	12	15	7	10	11
ENSG00000253573	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000282961	209	145	398	157	164	261	126	221	262	291	231	278
ENSG00000246228	1	0	0	0	0	1	0	0	0	0	0	1
ENSG00000212993	8	2	4	3	2	2	2	7	6	6	13	3
ENSG00000280997	0	1	2	0	0	0	0	0	3	0	0	1
ENSG00000249375	2	2	9	0	1	3	0	3	1	3	1	2
ENSG00000136997	5685	4795	15568	3906	5447	10111	3139	8729	12349	5794	8151	12291
ENSG00000249859	708	653	1787	640	833	1564	453	1028	1382	735	849	1128
ENSG00000229140	1	1	5	2	1	0	2	5	4	10	2	1
ENSG00000253926	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000285108	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000147697	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000254317	10	10	25	13	8	34	6	12	33	18	14	28
ENSG00000153310	3899	3000	7391	2992	3589	5752	2393	5327	5858	4545	5040	5993
ENSG00000254263	3	8	42	6	5	24	6	3	24	12	4	14
ENSG00000253720	19	25	67	34	28	64	18	18	64	20	18	48
ENSG00000153317	1251	619	2338	916	836	1823	740	1166	2307	1327	932	1922
ENSG00000253656	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155897	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253992	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253407	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253507	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132294	3579	2418	5961	2793	3133	5031	2298	4049	4992	4260	3784	4738
ENSG00000253117	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258417	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132297	0	1	0	0	0	0	1	0	0	1	0	0
ENSG00000184156	6	4	4	6	2	1	7	4	0	11	3	1
ENSG00000253521	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129295	2	1	6	1	2	7	1	0	3	6	0	5
ENSG00000165071	63	51	236	26	61	137	35	85	158	63	105	135
ENSG00000129292	1525	1007	2918	1098	1158	2305	1038	1814	2322	1944	1530	2057
ENSG00000223697	12	5	39	7	10	37	13	11	32	11	20	22
ENSG00000042832	12	12	29	11	7	24	7	28	19	15	18	20
ENSG00000155926	181	30	88	129	59	135	91	88	129	219	95	123
ENSG00000104415	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104419	366	246	497	264	270	399	264	436	414	412	387	420
ENSG00000008513	483	469	1683	335	530	1357	296	818	1385	600	757	1162
ENSG00000261220	15	13	7	8	12	3	5	8	8	11	10	5
ENSG00000253561	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253165	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253593	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253627	0	0	1	0	0	0	0	1	0	0	0	2
ENSG00000066827	1621	975	2495	1119	1147	1939	969	1777	2410	1874	1449	2319
ENSG00000248492	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272456	11	15	20	7	9	21	8	8	25	17	21	27
ENSG00000259820	56	45	127	36	49	88	28	52	83	61	50	75
ENSG00000254028	0	0	1	0	0	0	1	1	1	2	1	2
ENSG00000253433	0	1	0	1	0	0	0	0	1	1	2	0
ENSG00000251218	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000254083	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254372	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000131773	3	7	8	3	6	15	6	6	3	10	7	12
ENSG00000253248	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253839	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254101	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000253288	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254361	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253988	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147724	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000169436	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000253432	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253783	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254258	1	1	1	1	2	6	0	8	2	1	1	2
ENSG00000169427	1	7	1	3	11	0	1	11	6	3	4	1
ENSG00000167632	913	724	1903	742	941	1541	593	1211	1498	1038	1120	1360
ENSG00000253574	0	1	8	2	0	2	0	1	2	1	0	1
ENSG00000259891	53	43	71	24	62	45	29	78	56	59	60	68
ENSG00000104472	1187	725	1836	762	791	1419	665	1345	1849	1274	1180	1750
ENSG00000123908	2375	1525	6120	1566	1554	4201	1580	2479	5217	2901	2475	4694
ENSG00000280303	11	14	50	5	9	14	4	11	31	24	16	33
ENSG00000169398	1045	695	2372	688	848	1741	604	1256	1663	1073	1081	1538
ENSG00000253266	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105339	1646	974	3947	1196	1036	2729	1038	1547	3092	1922	1645	3081
ENSG00000253210	30	21	28	18	19	30	17	20	21	16	16	19
ENSG00000022567	350	208	625	246	262	609	214	375	561	330	300	479
ENSG00000253307	2	1	9	6	5	5	6	4	17	6	4	13
ENSG00000254019	1	0	3	1	1	2	0	1	1	0	2	0
ENSG00000254197	0	0	6	0	0	2	0	0	1	1	0	0
ENSG00000254291	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253595	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204882	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000244998	3	0	12	3	3	0	2	2	10	4	3	6
ENSG00000184489	3437	2307	5358	2014	2424	3687	1972	3806	4195	3604	3430	4953
ENSG00000271959	16	18	47	19	13	39	17	25	43	28	26	44
ENSG00000226490	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261710	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254008	0	0	1	0	0	0	0	0	0	0	0	1
ENSG00000171045	467	459	701	320	502	536	297	779	560	502	778	504
ENSG00000261693	3	1	11	0	1	4	0	0	2	1	3	3
ENSG00000181790	60	108	187	55	137	158	31	155	130	64	150	102
ENSG00000198576	2	0	2	1	0	0	1	0	3	0	1	1
ENSG00000261044	0	0	0	0	0	2	0	0	1	0	0	0
ENSG00000277332	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234616	1283	881	2165	888	895	1496	772	1431	1713	1416	1391	1398
ENSG00000167653	0	3	4	1	2	2	1	4	0	0	2	4
ENSG00000160886	1	0	0	1	1	1	0	0	1	0	0	1
ENSG00000253741	5	1	16	8	3	16	2	3	8	4	2	7
ENSG00000130193	586	385	871	388	459	744	374	697	685	658	715	716
ENSG00000253806	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126233	0	0	2	0	0	0	0	0	2	0	0	0
ENSG00000197353	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253196	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284505	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283992	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180155	2	3	1	0	3	0	0	0	4	1	1	3
ENSG00000167656	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253715	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253728	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104499	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160882	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000179142	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247317	47	61	164	76	96	175	33	102	138	18	50	58
ENSG00000160932	13244	12650	29857	15964	23610	39956	8126	19951	22744	6564	10796	11492
ENSG00000261667	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176956	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277494	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181638	266	229	464	225	272	379	175	363	392	287	344	327
ENSG00000264668	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000250571	451	349	789	341	402	558	252	510	610	502	479	486
ENSG00000253716	86	59	102	61	65	79	58	91	76	79	115	102
ENSG00000185730	319	215	451	162	250	377	159	396	357	288	370	323
ENSG00000272172	7	2	12	5	9	8	6	18	10	7	13	7
ENSG00000184428	957	755	1529	596	911	1101	564	1268	1221	929	1129	1317
ENSG00000254389	10	4	17	7	16	11	3	18	17	7	11	12
ENSG00000158106	1006	979	2157	728	1240	1531	642	1538	1433	1054	1405	1288
ENSG00000253931	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254338	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000182759	1	1	0	3	2	2	2	6	4	4	6	0
ENSG00000014164	1155	955	1802	853	1068	1435	650	1609	1572	1257	1374	1470
ENSG00000254859	6	15	16	6	12	8	8	15	15	15	23	6
ENSG00000254144	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104518	4276	4089	7083	3486	5362	6837	2786	5978	5175	5258	8009	6860
ENSG00000204839	222	159	237	137	145	162	94	267	172	226	225	185
ENSG00000255050	9	6	14	8	4	5	7	15	15	11	9	10
ENSG00000147813	982	878	926	691	984	633	748	1279	662	1162	1399	677
ENSG00000254741	1	5	11	1	1	3	1	2	7	3	6	7
ENSG00000104529	9376	7776	15411	6759	8896	11873	6307	11633	11677	10509	11899	12108
ENSG00000179886	370	344	658	243	325	441	224	516	537	376	509	536
ENSG00000104524	564	469	1033	404	522	785	424	767	837	658	776	933
ENSG00000104522	1761	1428	2839	1299	1512	2171	1075	2208	2381	1994	2066	2456
ENSG00000254812	1	9	13	0	9	3	0	7	10	3	26	7
ENSG00000183309	756	464	1218	566	621	1048	473	845	1068	851	755	911
ENSG00000181135	495	406	911	381	553	789	344	724	760	585	694	651
ENSG00000255181	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000254574	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181085	1	0	4	4	0	3	0	3	2	1	2	1
ENSG00000254548	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180921	196	250	367	168	251	248	107	323	300	205	325	265
ENSG00000203499	0	1	3	1	6	1	2	7	7	1	3	2
ENSG00000254973	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000180900	4085	3201	7037	2789	3831	5089	2590	5228	5610	4763	5035	5193
ENSG00000179950	3900	3035	6899	2755	3529	5431	2535	4817	5601	4636	4738	5689
ENSG00000185189	272	210	570	229	227	391	186	356	413	328	306	296
ENSG00000261150	14	1	9	5	3	12	7	17	11	0	5	34
ENSG00000178209	9330	7766	20600	6223	8633	14900	6184	12126	15641	10536	10830	14313
ENSG00000178685	6389	7364	13837	6610	12034	15444	4169	10900	9619	4389	8229	6759
ENSG00000178719	2569	2564	5637	2046	3014	4540	1652	4200	4905	2792	3491	4197
ENSG00000186583	4	12	14	1	6	22	2	14	18	3	26	27
ENSG00000178814	28	28	71	22	34	53	23	71	68	37	51	68
ENSG00000255224	20	26	40	33	21	30	11	32	25	24	27	23
ENSG00000178896	519	404	683	311	457	549	286	626	576	554	635	615
ENSG00000197858	3497	2377	4962	2608	2592	3924	2355	3876	4074	4353	3822	4507
ENSG00000179091	4680	3494	7614	3387	3870	5603	3139	5907	6145	5122	5877	6551
ENSG00000179526	1442	1197	1990	1083	1311	1731	993	1916	1717	1707	1786	1634
ENSG00000179632	3098	2628	5164	2173	2969	4004	2089	4205	4253	3401	3848	4094
ENSG00000179698	64	65	218	38	94	142	41	142	151	82	111	121
ENSG00000235173	1197	980	1893	796	1067	1435	773	1585	1574	1392	1399	1634
ENSG00000179832	2292	1923	4688	1752	2040	3218	1511	3029	3558	2738	2772	3234
ENSG00000261236	3789	3249	6432	2440	3496	4464	2351	5109	5156	4588	5254	5166
ENSG00000260428	87	93	118	56	91	77	67	112	103	85	119	86
ENSG00000185122	3167	2450	5368	2215	2961	4077	1911	4264	4510	3527	3880	4216
ENSG00000185000	1180	935	2060	820	988	1470	796	1476	1645	1226	1313	1516
ENSG00000254690	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261678	3	0	0	3	2	0	0	1	4	3	1	4
ENSG00000261587	4	2	17	3	5	2	4	4	6	5	5	5
ENSG00000271698	1	3	13	1	1	4	5	9	10	6	4	2
ENSG00000185803	1515	1024	2070	1043	1215	1606	1070	1712	1663	1700	1697	1843
ENSG00000182325	883	733	1566	586	796	993	626	1046	1124	1040	1115	1201
ENSG00000173137	737	677	1153	511	672	787	490	1011	867	818	975	916
ENSG00000071894	7685	6052	8591	5244	6948	6005	5048	9657	6959	9099	8866	6808
ENSG00000272115	13	4	10	4	8	12	8	11	13	12	10	15
ENSG00000147804	466	344	921	294	348	621	301	579	662	519	634	813
ENSG00000160948	2341	2065	3974	1903	2356	3043	1631	3097	3084	2766	2927	2817
ENSG00000160949	2617	1880	4013	1738	1999	2511	1716	3032	3324	3246	3026	3447
ENSG00000232600	31	13	50	13	9	38	11	27	47	26	15	43
ENSG00000187954	1785	1520	2884	1264	1619	2334	1197	2260	2309	2010	2065	2170
ENSG00000254578	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167702	1332	1164	2175	938	1312	1590	906	1902	1650	1419	1729	1687
ENSG00000160973	2	6	5	3	6	2	6	9	10	6	5	6
ENSG00000160972	903	650	1358	633	787	953	621	1142	998	1083	1099	1017
ENSG00000167701	64	38	165	42	66	121	40	72	148	48	54	112
ENSG00000167700	667	535	919	492	592	648	447	870	686	659	792	663
ENSG00000160957	2666	1991	4540	1796	2087	2795	1897	3347	3412	3592	3397	3822
ENSG00000265393	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000160959	995	716	1793	703	866	1249	647	1142	1469	1144	1070	1378
ENSG00000254402	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213563	911	735	1375	615	764	1094	588	1101	1152	979	1015	1096
ENSG00000147799	12	16	43	11	15	21	13	12	34	20	14	31
ENSG00000255456	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000254533	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263612	0	0	1	0	0	1	3	0	0	1	0	0
ENSG00000198169	605	464	1104	472	607	890	429	803	889	632	661	706
ENSG00000196378	116	105	227	121	126	221	90	160	211	168	173	174
ENSG00000161016	55623	48086	90760	40942	52344	69990	35786	78255	73688	61681	80412	79461
ENSG00000197363	188	148	313	174	166	314	128	248	271	180	205	249
ENSG00000147789	538	383	1011	378	432	739	298	671	763	521	588	709
ENSG00000170619	636	534	1304	474	626	948	459	889	1009	720	917	1000
ENSG00000196150	172	106	294	118	124	253	98	194	274	190	174	199
ENSG00000170631	184	143	449	156	154	348	112	261	368	179	258	336
ENSG00000255164	27	24	79	24	22	44	19	33	37	24	26	43
ENSG00000255559	20	9	32	12	20	12	8	17	26	18	18	21
ENSG00000182307	1190	922	2493	861	1041	1854	778	1511	1981	1438	1547	2029
ENSG00000181404	1155	1240	3112	911	1788	2253	821	2249	2330	1459	1804	2040
ENSG00000227518	68	66	270	53	92	170	75	126	207	79	119	172
ENSG00000218839	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000277631	1	2	0	2	0	0	0	0	0	0	0	0
ENSG00000227917	0	0	0	0	0	1	0	0	0	2	0	0
ENSG00000231808	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170122	21	8	11	7	17	10	4	11	10	12	12	13
ENSG00000172785	2236	1717	5144	2053	2676	4655	1550	3086	4000	2352	3109	4063
ENSG00000183784	50	27	54	46	41	80	30	52	75	36	46	64
ENSG00000107099	10299	7097	20253	8740	10119	18011	6367	12572	16412	11973	11242	15565
ENSG00000235880	0	1	10	0	4	5	2	0	6	0	2	0
ENSG00000227155	110	50	458	93	92	347	89	107	359	125	82	233
ENSG00000107104	304	248	304	196	197	196	193	397	285	496	474	350
ENSG00000227914	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000137090	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000064218	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281769	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173253	0	0	0	0	0	0	0	0	2	0	0	2
ENSG00000080503	5080	3474	9535	3356	4005	6839	3252	5845	7629	5862	5529	7436
ENSG00000236199	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236404	1	0	0	0	0	0	1	0	0	0	1	0
ENSG00000231052	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147852	10	11	14	7	14	20	3	45	18	17	49	22
ENSG00000168263	3	4	12	5	5	10	3	11	12	5	6	7
ENSG00000080608	1665	1228	3128	1224	1417	2329	1088	2025	2516	1962	1995	2410
ENSG00000236511	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000080298	524	411	1254	379	504	954	369	714	943	639	780	831
ENSG00000232104	105	79	404	115	97	360	84	130	318	94	133	268
ENSG00000237359	0	13	23	1	8	19	0	11	7	2	6	8
ENSG00000226669	3	8	45	4	5	35	8	14	37	11	3	28
ENSG00000107249	1	0	0	0	0	0	1	0	4	1	0	2
ENSG00000236724	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237009	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000228322	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106688	141	49	299	77	49	165	78	119	202	175	168	216
ENSG00000106686	18	13	60	20	17	41	18	12	39	25	25	39
ENSG00000205808	303	268	584	270	323	472	196	444	474	351	406	469
ENSG00000273061	20	14	26	11	20	18	14	26	19	15	25	19
ENSG00000106993	339	219	590	282	308	476	238	458	508	367	440	511
ENSG00000147853	1797	1333	3053	1364	1745	2531	1086	2304	2556	2056	2275	2558
ENSG00000120158	660	481	1334	474	539	926	419	743	1048	771	723	947
ENSG00000228165	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000096968	1165	761	2191	1072	1201	2275	697	1276	1927	1105	963	1371
ENSG00000254017	3	10	25	13	8	17	3	12	24	17	9	21
ENSG00000120210	9	3	14	6	5	5	3	2	7	4	4	9
ENSG00000120211	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107014	29	32	78	28	24	48	13	59	71	34	44	77
ENSG00000107018	8	4	36	7	8	16	7	8	24	14	8	30
ENSG00000272866	0	0	1	0	1	0	0	0	1	2	1	1
ENSG00000107020	354	388	750	326	467	611	234	729	768	480	701	734
ENSG00000120217	404	366	880	287	422	692	218	707	781	451	668	688
ENSG00000197646	83	57	264	49	73	207	51	108	223	101	131	178
ENSG00000231509	3	3	13	4	2	3	4	4	11	6	4	6
ENSG00000107036	2854	1773	6566	2219	2238	5465	1903	2972	5712	3424	2864	4745
ENSG00000225408	5	1	5	2	3	8	2	2	5	3	0	3
ENSG00000099219	706	473	1489	426	552	1102	465	865	1359	790	849	1264
ENSG00000183354	1105	740	1985	804	781	1670	711	1177	1906	1266	1000	1615
ENSG00000120215	48	35	105	50	31	94	33	43	110	59	49	86
ENSG00000137040	1221	795	2542	913	1101	1958	717	1576	1966	1340	1444	1699
ENSG00000228739	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137033	0	0	1	0	0	3	0	0	0	0	0	0
ENSG00000170777	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000147854	2519	2084	5765	2042	2401	4657	1564	3309	4424	3073	3423	4111
ENSG00000233367	0	0	14	1	2	4	6	4	4	5	5	4
ENSG00000178445	1043	450	1080	686	461	752	850	826	1113	1559	1011	1340
ENSG00000236924	25	14	16	6	10	9	19	22	20	25	22	16
ENSG00000229611	1	2	2	0	3	2	0	2	0	3	0	4
ENSG00000225489	236	220	221	204	187	214	116	323	227	278	392	177
ENSG00000107077	2008	1428	3790	1677	1683	2935	1262	2462	3116	2329	2278	2644
ENSG00000273056	14	3	19	10	5	17	12	9	25	18	6	14
ENSG00000137038	1016	838	1699	758	986	1346	677	1330	1387	1125	1346	1430
ENSG00000226376	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231902	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000153707	0	0	0	0	0	0	1	0	0	1	3	3
ENSG00000225706	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000234021	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230920	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226717	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232035	0	0	0	1	0	1	0	0	1	0	2	0
ENSG00000270372	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224935	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107165	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235448	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153714	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107186	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000270547	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226197	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205636	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235533	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147862	2	0	1	2	2	0	0	2	1	0	1	1
ENSG00000225472	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273399	18	9	12	10	17	5	5	22	16	22	20	8
ENSG00000272871	87	98	172	67	102	95	78	157	110	132	143	88
